SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,TPopulation1Jan,TPopulation1July,TPopulationMale1July,TPopulationFemale1July,PopDensity,PopSexRatio,MedianAgePop,NatChange,NatChangeRT,PopChange,PopGrowthRate,DoublingTime,Births,Births1519,CBR,TFR,NRR,MAC,SRB,Deaths,DeathsMale,DeathsFemale,CDR,LEx,LExMale,LExFemale,LE15,LE15Male,LE15Female,LE65,LE65Male,LE65Female,LE80,LE80Male,LE80Female,InfantDeaths,IMR,LBsurvivingAge1,Under5Deaths,Q5,Q0040,Q0040Male,Q0040Female,Q0060,Q0060Male,Q0060Female,Q1550,Q1550Male,Q1550Female,Q1560,Q1560Male,Q1560Female,NetMigrations,CNMR
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2000,1187801.871,1189851.258,577143.991,612707.267,24.2538,94.1957,36.3074,1057.99,0.89,4098.774,0.344,,13248.293,1024.251,11.148,1.5738,0.7534,27.986,105.6,12190.303,6211.909,5978.394,10.258,75.2499,71.4999,78.9875,61.1012,57.4157,64.7562,17.0224,15.0542,18.5729,7.9005,6.9052,8.4291,99.347,7.5143,13161.645,124.069,9.3854,41.8653,57.531,25.6098,146.0571,198.2992,92.1833,68.2173,97.3797,38.2692,136.0737,187.6426,83.0961,3040.843,2.559
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2001,1191900.645,1193679.488,579014.223,614665.265,24.3318,94.1999,36.6104,962.97,0.808,3557.687,0.298,,13142.076,992.219,11.022,1.5635,0.7494,28.09,105.4,12179.106,6214.197,5964.909,10.214,75.4903,71.7574,79.2106,61.3093,57.6389,64.9499,17.1794,15.218,18.7316,8.0164,7.0191,8.5479,95.052,7.2294,13059.445,118.737,9.0308,40.7329,56.0229,24.8719,144.0594,195.62,90.8868,66.995,95.6441,37.589,134.4661,185.3732,82.1578,2594.816,2.176
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2002,1195458.332,1197463.131,580813.324,616649.808,24.409,94.1885,36.9109,789.236,0.66,4009.598,0.335,,13177.306,968.496,11.019,1.5696,0.7521,28.197,105.5,12388.07,6323.876,6064.194,10.359,75.5222,71.8012,79.2423,61.3206,57.6573,64.9668,17.1888,15.2427,18.742,8.0253,7.04,8.5532,93.26,7.0862,13096.153,115.721,8.8001,40.2539,55.3764,24.5714,144.1128,195.8644,90.7219,66.7101,95.3073,37.3723,134.7675,185.9231,82.1718,3220.387,2.693
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2003,1199467.93,1201500.95,582742.85,618758.1,24.4913,94.1794,37.1955,757.953,0.632,4066.039,0.338,,13324.862,954.078,11.105,1.5873,0.7609,28.312,105.5,12566.909,6405.085,6161.824,10.473,75.6161,71.9379,79.297,61.3847,57.7605,64.9965,17.2078,15.2859,18.7511,8.022,7.0572,8.5411,90.818,6.8306,13245.859,112.355,8.4786,39.3375,54.0791,24.0626,144.0279,195.8924,90.609,65.7124,93.8443,36.8774,135.045,186.3621,82.3617,3308.184,2.757
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2004,1203533.969,1205826.316,584833.001,620993.316,24.5794,94.177,37.4592,1195.935,0.993,4584.695,0.38,,13458.268,948.814,11.176,1.6041,0.7694,28.408,105.5,12262.333,6288.418,5973.915,10.183,76.1057,72.4251,79.7742,61.8452,58.2144,65.4497,17.5472,15.5876,19.1214,8.2854,7.2817,8.826,88.861,6.6158,13381.052,109.063,8.1528,37.8473,52.1143,23.0762,140.7597,191.8456,88.3038,63.1742,90.3107,35.3916,132.1493,182.7295,80.3732,3388.812,2.814
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2005,1208118.664,1210237.918,586972.26,623265.658,24.6694,94.1769,37.7098,1003.699,0.83,4238.507,0.35,,13493.836,936.97,11.164,1.6094,0.7723,28.499,105.4,12490.137,6398.603,6091.534,10.334,76.1876,72.5258,79.8456,61.9072,58.2961,65.5005,17.5637,15.6179,19.1381,8.2508,7.2541,8.7929,86.714,6.4343,13418.602,106.405,7.9235,37.2833,51.4301,22.6335,140.6445,192.1096,87.8561,62.1648,88.864,34.83,132.2751,183.2328,80.1684,3234.956,2.676
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2006,1212357.171,1214817.816,589199.288,625618.529,24.7627,94.1787,37.9509,1561.533,1.287,4921.291,0.405,,13780.247,948.554,11.358,1.6449,0.7898,28.565,105.4,12218.714,6237.893,5980.821,10.071,76.7299,73.1698,80.2547,62.4203,58.9048,65.888,17.9083,15.9913,19.4509,8.4507,7.4493,8.9976,85.203,6.2098,13706.171,103.581,7.5936,35.5412,48.807,21.8186,135.5804,184.5699,85.569,58.9472,83.8496,33.4917,127.5693,176.1061,78.1624,3359.828,2.769
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2007,1217278.462,1220183.669,591849.149,628334.52,24.8721,94.1933,38.1884,1845.467,1.515,5810.414,0.476,,14052.177,952.603,11.534,1.6782,0.8062,28.642,105.4,12206.71,6227.03,5979.68,10.019,77.0591,73.5457,80.5292,62.7314,59.2597,66.1481,18.0907,16.1779,19.6356,8.5229,7.5151,9.0827,84.738,6.0573,13978.542,102.566,7.3902,34.3067,47.0566,21.1286,131.7511,179.2551,83.3866,56.4899,80.2359,32.234,123.9526,171.0296,76.1551,3965.03,3.254
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2008,1223088.876,1225881.271,594687.688,631193.582,24.9882,94.2164,38.4166,1985.687,1.622,5584.789,0.456,,14295.156,945.745,11.677,1.7067,0.8204,28.721,105.4,12309.469,6262.119,6047.35,10.055,77.2959,73.8409,80.7041,62.9391,59.5242,66.296,18.2259,16.3472,19.7482,8.5436,7.5479,9.1071,82.421,5.7882,14223.642,99.887,7.0788,33.1542,45.4765,20.4261,129.2265,175.751,81.9529,54.6678,77.4559,31.4004,121.7718,167.881,75.0455,3599.259,2.94
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2009,1228673.665,1231215.428,597343.14,633872.288,25.097,94.2371,38.6553,2019.551,1.642,5083.525,0.413,,14201.096,896.177,11.548,1.6962,0.8154,28.83,105.4,12181.545,6189.938,5991.607,9.906,77.7106,74.3309,81.0261,63.3309,59.987,66.6006,18.5114,16.6515,20.0176,8.6996,7.6995,9.2741,78.931,5.563,14132.869,95.66,6.78,31.8031,43.3184,19.9251,125.0021,169.3483,80.1079,52.3107,73.5925,30.6055,117.8158,161.7868,73.4134,3063.954,2.492
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2010,1233757.19,1236019.858,599750.919,636268.939,25.1949,94.2606,38.9047,1791.746,1.451,4525.336,0.366,,14097.399,810.107,11.418,1.6858,0.8107,29.007,105.4,12305.653,6232.4,6073.253,9.967,77.9313,74.614,81.182,63.5246,60.2403,66.7331,18.6209,16.8,20.1004,8.7312,7.7478,9.3069,74.778,5.31,14032.796,91.248,6.4961,30.6906,41.8131,19.2277,121.4839,164.5133,77.9905,50.4186,70.9209,29.5153,114.6053,157.2824,71.5709,2733.75,2.214
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2011,1238282.526,1240661.231,602193.5,638467.73,25.2895,94.3185,39.1536,1673.348,1.351,4757.409,0.383,,13928.94,736.565,11.241,1.6687,0.8027,29.144,105.4,12255.592,6198.594,6056.998,9.89,78.2741,75.0168,81.4548,63.8529,60.6293,66.9909,18.8453,17.0327,20.3223,8.8484,7.8626,9.4362,71.447,5.1336,13867.264,87.324,6.2753,29.7642,40.3703,18.8371,117.349,158.3169,76.0277,48.5061,67.7542,28.8901,110.633,151.228,69.7875,3084.053,2.489
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2012,1243039.935,1245369.82,604781.194,640588.626,25.3855,94.4102,39.3859,1557.272,1.252,4659.771,0.374,,13971.737,685.356,11.233,1.6784,0.8076,29.249,105.4,12414.465,6253.468,6160.997,9.981,78.4618,75.2736,81.5746,64.0358,60.8783,67.1095,18.9133,17.1385,20.3667,8.8512,7.8897,9.4349,72.161,5.1708,13909.406,87.539,6.2739,28.8156,39.0197,18.298,113.8504,153.3964,73.9759,46.665,65.1871,27.7725,107.1894,146.3907,67.7533,3102.586,2.494
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2013,1247699.706,1249819.613,607245.308,642574.305,25.4762,94.502,39.6051,1362.399,1.092,4239.814,0.339,,13802.703,625.413,11.057,1.6626,0.8003,29.381,105.4,12440.304,6267.389,6172.915,9.965,78.7052,75.5618,81.772,64.2655,61.1545,67.2916,19.0698,17.3044,20.5214,8.9648,8.0057,9.5564,69.335,5.0173,13742.988,84.622,6.1141,27.9894,37.7659,17.9047,110.9384,149.0857,72.4719,45.3286,63.099,27.1907,104.4376,142.2171,66.4312,2877.641,2.305
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2014,1251939.52,1254038.525,609576.066,644462.458,25.5622,94.5867,39.8203,1426.094,1.139,4198.009,0.335,,13835.365,580.686,11.045,1.6722,0.8049,29.519,105.4,12409.271,6280.906,6128.365,9.906,78.9622,75.8104,82.0408,64.506,61.3848,67.5459,19.2657,17.4762,20.7452,9.1387,8.161,9.7507,66.994,4.8464,13777.582,81.733,5.9058,27.6129,37.3131,17.5965,108.64,145.9668,70.9504,44.6766,62.1916,26.7754,102.334,139.3025,65.0896,2771.976,2.213
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2015,1256137.529,1258234.127,611894.696,646339.431,25.6477,94.6708,40.0249,1024.446,0.815,4193.197,0.333,,13759.039,533.885,10.949,1.6693,0.8035,29.652,105.5,12734.593,6422.764,6311.829,10.134,78.989,75.8865,82.0287,64.5172,61.4451,67.5187,19.2067,17.4448,20.6764,9.065,8.1201,9.6667,64.245,4.6688,13703.714,78.801,5.7186,27.3056,36.8847,17.4044,106.8076,143.2841,69.9192,44.2348,61.5223,26.5461,100.6681,136.7881,64.2197,3168.906,2.522
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2016,1260330.726,1262624.901,614309.31,648315.591,25.7372,94.7547,40.2194,1023.733,0.812,4588.35,0.363,,13637.787,492.434,10.817,1.6604,0.7997,29.8,105.3,12614.054,6395.508,6218.546,10.005,79.2764,76.1706,82.3184,64.7917,61.7126,67.7999,19.4363,17.6452,20.9352,9.2695,8.2974,9.8947,62.159,4.5544,13584.316,76.064,5.5578,27.212,36.6142,17.4829,104.8298,140.3595,68.8557,43.9997,61.0593,26.5247,98.8493,134.0602,63.2684,3564.701,2.827
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2017,1264919.076,1266919.156,616665.998,650253.157,25.8247,94.8348,40.4102,371.094,0.294,4000.159,0.316,,13152.202,450.484,10.398,1.6074,0.7743,29.921,105.4,12781.108,6466.57,6314.538,10.104,79.4257,76.3647,82.4265,64.9234,61.8905,67.889,19.468,17.692,20.9627,9.2618,8.2997,9.8893,57.937,4.3825,13102.604,71.03,5.3305,26.6509,35.8702,17.1002,102.168,136.66,67.2028,43.2509,59.9919,26.0898,96.383,130.5331,61.8335,3629.158,2.869
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2018,1268919.235,1270733.489,618771.69,651961.799,25.9025,94.9092,40.6033,-50.976,-0.04,3628.509,0.286,,12809.355,418.75,10.096,1.5722,0.7576,30.033,105.3,12860.331,6529.764,6330.567,10.136,79.56,76.4979,82.5699,65.0423,62.0076,68.0182,19.5511,17.7629,21.065,9.3689,8.4128,9.996,54.319,4.2242,12762.816,66.857,5.1412,26.0693,34.9896,16.822,100.8254,134.9749,66.161,42.8244,59.3962,25.8335,95.217,129.0336,60.956,3679.582,2.9
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2019,1272547.744,1274265.448,620700.604,653564.843,25.9745,94.9715,40.8059,-365.59,-0.287,3435.408,0.27,,12435.689,402.105,9.775,1.5345,0.7397,30.095,105.3,12801.279,6511.86,6289.419,10.062,79.8152,76.7724,82.8067,65.2886,62.2702,68.2495,19.7272,17.938,21.246,9.5216,8.5735,10.1463,51.97,4.1617,12391.182,63.633,5.0305,25.5634,34.2408,16.5586,98.5712,131.9599,64.6356,42.1879,58.5383,25.4164,93.0726,126.1586,59.5037,3801.083,2.988
12,901,d,,,514.0,5,Development group,1803,More developed regions,2,Medium,2020,1275983.152,1276157.972,621695.065,654462.907,26.0131,94.9932,41.0129,-2201.269,-1.727,349.64,0.027,,12168.269,393.248,9.545,1.5113,0.7277,30.108,105.3,14369.538,7375.462,6994.076,11.272,78.5756,75.4246,81.7432,64.0263,60.8992,67.1641,18.9544,17.0944,20.58,9.0347,8.054,9.7025,49.452,4.0502,12125.897,59.46,4.8123,29.9346,39.9851,19.4799,111.464,147.3219,74.7827,50.4893,68.7731,31.6651,106.2117,141.7802,69.8858,2551.098,2.001
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2000,4920140.157,4959047.717,2513955.55,2445092.168,60.9632,102.8164,22.9569,80856.219,16.298,77815.12,1.569,44.1776,120765.735,17035.398,24.343,2.9781,1.2652,27.378,107.7,39909.516,21437.929,18471.587,8.045,64.6705,62.8149,66.6187,56.4496,54.5438,58.4433,14.5184,13.4724,15.4888,6.5447,6.0007,6.9389,7023.615,58.3096,115491.372,9936.651,82.8806,153.5355,162.04,144.6784,274.8449,304.1985,243.982,107.4194,123.1372,91.059,196.1748,226.9881,163.8798,-3040.834,-0.613
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2001,4997955.277,5037067.494,2553602.638,2483464.856,61.9223,102.8242,23.1647,80819.478,16.041,78224.434,1.553,44.6328,120735.654,17186.8,23.964,2.9341,1.2517,27.377,107.6,39916.176,21571.812,18344.364,7.923,65.0843,63.1374,67.1379,56.6784,54.6797,58.7797,14.6797,13.5528,15.735,6.649,6.0419,7.0968,6828.924,56.6072,115587.766,9625.559,80.1525,150.0901,158.7035,141.1149,269.8743,300.0082,238.1982,106.2659,122.2097,89.664,193.3153,224.8624,160.2597,-2594.809,-0.515
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2002,5076179.711,5114944.229,2593064.106,2521880.124,62.8796,102.8227,23.3681,80749.776,15.782,77529.036,1.516,45.7221,120843.153,16935.358,23.618,2.8949,1.2398,27.398,107.6,40093.377,21676.969,18416.408,7.836,65.455,63.4974,67.5182,56.8544,54.847,58.9633,14.7601,13.622,15.8271,6.6872,6.07,7.1441,6624.167,54.8303,115822.967,9310.4,77.3471,146.4215,154.917,137.57,264.6926,294.752,233.1439,104.8731,120.6364,88.4621,190.2836,221.6811,157.4312,-3220.383,-0.629
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2003,5153708.747,5192397.416,2632295.864,2560101.551,63.8318,102.82,23.5781,80685.622,15.535,77377.337,1.49,46.5199,120977.185,16676.538,23.292,2.8569,1.2286,27.403,107.6,40291.563,21823.635,18467.928,7.757,65.8258,63.8321,67.9296,57.0064,54.9705,59.147,14.8252,13.6687,15.9122,6.7073,6.0822,7.1718,6398.989,52.8967,116099.068,8966.264,74.342,142.7207,151.3285,133.7359,259.4917,289.9172,227.5731,103.7784,119.608,87.2937,187.5238,219.1573,154.4526,-3308.18,-0.637
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2004,5231086.084,5269925.162,2671538.436,2598386.725,64.7849,102.8153,23.8005,81067.163,15.377,77678.155,1.474,47.0249,121769.877,16036.816,23.098,2.8368,1.2233,27.457,107.6,40702.714,22057.214,18645.5,7.721,66.1018,64.0955,68.2182,57.1161,55.0773,59.2581,14.8908,13.7197,15.993,6.7437,6.1036,7.2211,6212.143,51.0619,117001.436,8703.733,71.8157,140.2272,148.8304,131.2287,255.893,286.1562,224.1732,103.3772,118.9718,87.1359,185.7725,217.0862,153.0829,-3388.808,-0.643
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2005,5308764.239,5347938.202,2711053.828,2636884.374,65.7439,102.8128,24.0319,81583.182,15.25,78347.925,1.465,47.3138,122306.401,15159.964,22.862,2.8122,1.2183,27.551,107.6,40723.219,22123.055,18600.164,7.612,66.5652,64.5108,68.7351,57.3529,55.2721,59.5411,14.9719,13.7813,16.0943,6.7801,6.1277,7.2682,6003.376,49.112,117670.645,8368.408,68.766,135.395,144.2099,126.1598,248.9829,279.8567,216.6161,100.9051,116.8198,84.3179,181.3634,213.1838,148.1467,-3234.951,-0.605
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2006,5387112.164,5426598.402,2750999.955,2675598.446,66.7109,102.8181,24.2704,82332.513,15.167,78972.475,1.455,47.639,123129.65,14793.189,22.682,2.7927,1.2157,27.616,107.5,40797.137,22209.811,18587.326,7.515,67.0074,64.9079,69.2264,57.5717,55.4546,59.799,15.0605,13.8586,16.1936,6.8241,6.1667,7.3162,5807.582,47.2122,118613.86,8055.073,65.832,130.8318,139.9583,121.2489,242.7556,274.256,209.7134,98.7967,115.0535,81.8373,177.6523,209.9751,143.9047,-3359.821,-0.619
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2007,5466084.639,5505764.876,2791268.46,2714496.416,67.6841,102.8282,24.5178,83325.534,15.128,79360.473,1.441,48.1018,124510.64,14753.459,22.605,2.7836,1.2163,27.637,107.5,41185.106,22466.126,18718.98,7.477,67.333,65.1947,69.5967,57.695,55.542,59.9638,15.0985,13.8769,16.253,6.8376,6.1697,7.3393,5644.556,45.4191,120090.947,7792.253,63.1365,127.1261,136.3822,117.3896,238.2002,270.2456,204.5871,97.4608,113.9258,80.271,175.384,208.196,141.1313,-3965.026,-0.72
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2008,5545445.112,5585716.002,2831865.806,2753850.196,68.667,102.833,24.7661,84141.052,15.058,80541.779,1.442,48.0685,125869.245,14988.988,22.525,2.7758,1.2159,27.655,107.5,41728.193,22744.024,18984.169,7.467,67.5783,65.4432,69.8358,57.7837,55.6368,60.0427,15.1476,13.9294,16.2968,6.8689,6.207,7.3648,5498.58,43.7623,121540.388,7581.474,60.832,124.5939,133.6681,115.035,235.2784,267.2691,201.7562,96.8341,113.078,79.8726,174.2464,206.9507,140.1436,-3599.244,-0.644
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2009,5625986.891,5667090.48,2873050.338,2794040.142,69.6674,102.8278,25.0099,85271.148,15.042,82207.179,1.451,47.7703,126999.792,14623.418,22.403,2.7648,1.217,27.68,107.5,41728.644,22798.23,18930.414,7.361,68.0619,65.878,70.372,58.0399,55.8509,60.3441,15.2461,14.0187,16.4028,6.9211,6.2571,7.4176,5329.692,42.0339,122779.186,7302.696,58.0634,119.5383,128.8644,109.6963,228.4756,261.1925,194.181,93.8415,110.4362,76.4964,170.0418,203.3724,135.2804,-3063.941,-0.54
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2010,5708194.07,5749583.247,2914657.179,2834926.068,70.6815,102.8125,25.248,85512.38,14.869,82778.354,1.44,48.1352,127535.921,14555.737,22.176,2.7411,1.2102,27.661,107.4,42023.541,22959.205,19064.336,7.307,68.3973,66.2062,70.7118,58.2284,56.0316,60.5377,15.3398,14.1104,16.4962,6.9753,6.3105,7.4714,5179.281,40.6467,123417.273,7088.652,56.0094,116.4024,125.597,106.6913,224.3542,256.9986,190.1617,91.7919,108.2011,74.6308,167.6106,200.848,132.9679,-2733.745,-0.475
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2011,5790972.424,5832464.194,2956398.136,2876066.059,71.7003,102.7931,25.4914,86067.771,14.752,82983.541,1.423,48.7103,128205.979,14390.668,21.975,2.7243,1.2083,27.659,107.3,42138.208,23049.475,19088.733,7.223,68.8198,66.5987,71.1648,58.4646,56.2457,60.7953,15.4459,14.2104,16.6062,7.0362,6.3663,7.5356,5017.61,39.1743,124192.924,6841.42,53.719,112.0973,121.4908,102.1645,219.0085,251.8251,184.6226,88.9409,105.3921,71.7158,164.4389,197.716,129.7467,-3084.047,-0.529
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2012,5873955.965,5916328.1,2998650.229,2917677.872,72.7313,102.7752,25.7391,87847.005,14.842,84744.271,1.432,48.4041,130222.323,14311.984,22.002,2.74,1.2195,27.668,107.3,42375.318,23229.081,19146.237,7.16,69.2011,66.9419,71.5866,58.6801,56.4284,61.0456,15.5759,14.3153,16.7601,7.1207,6.4268,7.6392,4881.583,37.5668,126290.727,6640.491,51.4932,108.6882,118.2439,98.5713,214.8024,247.6358,180.3806,86.9951,103.4628,69.7305,162.1795,195.3646,127.568,-3102.536,-0.524
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2013,5958700.236,6000773.757,3041155.76,2959617.998,73.7694,102.755,25.9937,87024.743,14.499,84147.042,1.402,49.4399,129618.886,14264.842,21.596,2.7048,1.2083,27.677,107.1,42594.143,23370.147,19223.996,7.097,69.5546,67.2688,71.9662,58.9049,56.634,61.2879,15.7075,14.4337,16.9021,7.2036,6.4981,7.73,4731.555,36.4865,125800.801,6432.812,49.8399,105.5281,115.276,95.1953,210.8828,243.5742,176.5883,85.0064,101.4763,67.7183,159.789,192.6986,125.4477,-2877.625,-0.479
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2014,6042847.278,6084974.895,3083536.697,3001438.197,74.8045,102.7353,26.2593,87027.186,14.299,84255.233,1.385,50.0467,129835.49,14182.222,21.332,2.6919,1.2061,27.744,107.0,42808.304,23439.855,19368.449,7.033,69.9243,67.6586,72.3059,59.1357,56.8911,61.482,15.8443,14.5713,17.0334,7.2882,6.577,7.8174,4571.511,35.2178,126128.746,6212.342,48.0079,102.3598,111.9054,92.2341,206.7668,238.4726,173.5259,83.1332,99.0757,66.3902,157.3098,189.1053,124.1518,-2771.954,-0.455
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2015,6127102.511,6168363.409,3125508.036,3042855.374,75.8297,102.7163,26.5277,85690.601,13.889,82521.796,1.338,51.8047,128849.042,13203.736,20.884,2.6571,1.1938,27.878,106.9,43158.441,23609.735,19548.706,6.995,70.2258,67.9643,72.598,59.3285,57.0929,61.6602,15.9773,14.6953,17.1721,7.3672,6.6431,7.9054,4424.557,34.3149,125251.231,6003.781,46.5773,99.8692,109.3259,89.83,203.668,234.6766,171.1573,81.682,97.2671,65.3009,155.5103,186.5056,123.1859,-3168.885,-0.514
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2016,6209624.307,6250849.337,3166782.067,3084067.27,76.8437,102.682,26.7943,86014.552,13.756,82450.06,1.319,52.551,129601.113,12851.494,20.727,2.6592,1.1977,28.022,106.8,43586.561,23871.812,19714.749,6.971,70.5275,68.242,72.9251,59.5003,57.2421,61.8561,16.0928,14.7815,17.3159,7.4339,6.6866,7.9909,4296.413,33.1897,126087.782,5811.982,44.9427,97.2486,106.7323,87.1726,200.3904,231.1228,168.146,80.4057,95.8953,64.1053,153.7695,184.433,121.7641,-3564.684,-0.57
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2017,6292074.367,6332903.248,3207593.776,3125309.472,77.8524,102.6328,27.0569,85287.064,13.464,81657.762,1.289,53.774,129471.914,12742.85,20.439,2.6413,1.1929,28.064,106.7,44184.85,24285.442,19899.408,6.975,70.772,68.428,73.238,59.6219,57.3068,62.0445,16.1649,14.7992,17.4451,7.4671,6.6831,8.0562,4161.08,32.141,126061.459,5614.481,43.4153,94.889,104.4624,84.7131,197.4617,228.4091,164.9664,79.3475,94.9032,62.9624,152.2742,183.1001,120.0723,-3629.147,-0.573
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2018,6373732.129,6413056.338,3247363.575,3165692.763,78.8377,102.5799,27.3334,82328.014,12.835,78648.419,1.226,56.5373,126819.358,12602.651,19.772,2.5745,1.166,28.093,106.4,44491.344,24379.473,20111.871,6.937,71.0587,68.7353,73.4924,59.845,57.558,62.227,16.3118,14.9664,17.5637,7.5508,6.7919,8.1158,4032.594,31.7164,123511.814,5433.825,42.5787,93.1442,102.6754,83.0114,194.1365,224.5931,162.1612,78.0022,93.2624,61.9192,149.7058,179.9371,118.1306,-3679.571,-0.574
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2019,6452380.548,6490685.584,3285707.25,3204978.334,79.7921,102.5189,27.6117,80411.313,12.386,76610.073,1.18,58.7413,125548.559,12500.289,19.339,2.5361,1.1511,28.119,106.2,45137.246,24730.474,20406.772,6.953,71.2636,68.9282,73.709,59.976,57.684,62.362,16.3879,15.0329,17.6478,7.588,6.8328,8.1504,3912.516,31.1305,122324.196,5267.38,41.6714,91.5197,101.0218,81.4162,191.3712,221.7588,159.457,77.1432,92.2245,61.2408,147.792,177.8549,116.3836,-3801.073,-0.585
13,902,e,,,515.0,5,Development group,1803,Less developed regions,2,Medium,2020,6528990.621,6564794.908,3321917.128,3242877.78,80.7031,102.4373,27.8777,74159.563,11.296,71608.574,1.091,63.5332,122964.333,12405.451,18.73,2.4716,1.125,28.106,106.0,48804.77,26941.147,21863.623,7.434,70.642,68.2214,73.2177,59.2492,56.873,61.7662,15.8367,14.378,17.2312,7.3004,6.4353,7.9727,3784.46,30.6974,119840.586,5090.029,40.933,89.8412,99.2572,79.8306,197.3551,229.2151,163.8507,78.3412,93.6566,62.1891,154.9501,186.4961,121.9479,-2551.091,-0.389
14,941,f,,,199.0,5,Development group,902,Least developed countries,2,Medium,2000,654316.42,662018.172,330650.271,331367.9,32.9282,99.7834,17.0017,17666.508,26.637,15403.503,2.327,29.7872,25695.753,4625.683,38.743,5.1969,2.0237,28.942,103.9,8029.245,4205.239,3824.006,12.106,55.0574,53.7378,56.4027,50.3696,49.3146,51.4252,12.6683,12.3088,12.9982,5.624,5.4925,5.7359,2189.954,85.6164,24130.411,3404.155,135.3068,265.7597,277.4088,253.9078,427.3439,451.8836,402.3925,197.5979,211.1398,184.2068,314.9369,338.8297,291.0623,-2263.0,-3.412
14,941,f,,,199.0,5,Development group,902,Least developed countries,2,Medium,2001,669719.923,678096.207,338618.35,339477.857,33.7279,99.7468,17.0877,18059.999,26.604,16752.568,2.471,28.0513,26069.783,4704.479,38.403,5.1306,2.0151,28.922,103.9,8009.784,4199.732,3810.052,11.799,55.5683,54.2175,56.946,50.5107,49.4137,51.6097,12.6997,12.3125,13.0562,5.632,5.4777,5.7642,2140.927,82.5194,24528.25,3308.19,129.6782,258.8649,270.6114,246.9082,420.6742,445.7581,395.1998,195.2349,209.1049,181.5181,312.0462,336.5353,287.5977,-1307.434,-1.926
14,941,f,,,199.0,5,Development group,902,Least developed countries,2,Medium,2002,686472.491,695718.32,347334.857,348383.463,34.6044,99.699,17.1657,18469.031,26.544,18491.658,2.658,26.0778,26472.751,4751.284,38.047,5.0691,2.0071,28.918,103.9,8003.72,4205.132,3798.588,11.503,56.0698,54.6645,57.5046,50.6624,49.4996,51.83,12.742,12.3014,13.1506,5.6498,5.4538,5.8193,2095.264,79.4913,24952.386,3221.878,124.3216,252.2195,264.1,240.1291,414.0864,439.9574,387.8584,192.8526,207.0545,178.8164,309.036,334.3666,283.7855,22.652,0.033
